,DATA,Temp mitja,Temp max,Temp min,Dif.Temp,Pressió atm mitja,Pressió atm. max,Pressió atm. min,Dif.Pressió,Humitat rel mitja,Humitat rel.max,Humitat rel. min,Dif.Hum,Irradiància solar mitja,Gruix neu mitja,Velocitat vent (10m) mitja,Direcció vent mitja,Ratxa max vent (10m),Direcció vent max mitja,Precipitació tot,Precipitació max 1min,Precipitació demà,Precipitació (bool),Precipitació demà(bool)
114,2009-04-25,9.9,17.1,2.3,14.8,885.9,888.0,883.0,5.0,71.4,96.50655209452202,37.0,62.27110633727175,243.5,0.0,2.5555635003412536,150.65999770554313,12.1,162.7,0.0,0.07905927835051547,13.8,False,True
115,2009-04-26,5.5,11.4,2.9,8.5,883.1,886.0,880.0,6.0,89.7,96.50655209452202,61.0,62.27110633727175,83.1,0.0,2.5555635003412536,150.65999770554313,12.0,124.2,13.8,0.07905927835051547,0.0,True,False
116,2009-04-27,6.9,14.6,-0.3,14.9,883.6,886.0,881.0,5.0,64.4,96.50655209452202,32.0,62.27110633727175,294.9,0.0,2.5555635003412536,150.65999770554313,9.1,175.9,0.0,0.07905927835051547,0.0,False,False
117,2009-04-28,7.7,15.6,0.5,15.1,883.5,887.0,882.0,5.0,69.7,96.50655209452202,35.0,62.27110633727175,290.8,0.0,2.5555635003412536,150.65999770554313,11.3,146.3,0.0,0.07905927835051547,0.0,False,False
118,2009-04-29,7.5,17.3,-2.3,19.6,889.1,893.0,887.0,6.0,65.2,96.50655209452202,27.0,62.27110633727175,341.8,0.0,2.5555635003412536,150.65999770554313,11.8,149.7,0.0,0.07905927835051547,21.2,False,True
119,2009-04-30,7.2,17.7,-0.9,18.6,891.1,893.0,888.0,5.0,78.6,96.50655209452202,31.0,62.27110633727175,244.7,0.0,2.5555635003412536,150.65999770554313,11.9,143.4,21.2,0.07905927835051547,0.0,True,False
120,2009-05-01,9.0,14.1,4.5,9.6,895.5,900.0,891.0,9.0,63.2,96.50655209452202,38.0,62.27110633727175,322.7,0.0,2.5555635003412536,150.65999770554313,18.4,76.2,0.0,0.07905927835051547,0.0,False,False
121,2009-05-02,11.1,17.5,4.3,13.2,900.3,901.0,899.0,2.0,55.5,96.50655209452202,32.0,62.27110633727175,358.9,0.0,2.5555635003412536,150.65999770554313,11.5,67.7,0.0,0.07905927835051547,0.0,False,False
122,2009-05-03,10.9,19.0,-1.1,20.1,898.8,901.0,897.0,4.0,59.0,96.50655209452202,31.0,62.27110633727175,344.4,0.0,2.5555635003412536,150.65999770554313,13.8,109.7,0.0,0.07905927835051547,0.0,False,False
123,2009-05-04,10.6,18.6,0.5,18.1,897.5,900.0,895.0,5.0,57.4,96.50655209452202,34.0,62.27110633727175,290.0,0.0,2.5555635003412536,150.65999770554313,17.0,102.5,0.0,0.07905927835051547,0.0,False,False
124,2009-05-05,11.2,18.1,2.3,15.8,898.6,901.0,897.0,4.0,58.7,96.50655209452202,38.0,62.27110633727175,338.2,0.0,2.5555635003412536,150.65999770554313,16.1,98.1,0.0,0.07905927835051547,0.0,False,False
125,2009-05-06,14.2,24.2,2.4,21.8,897.6,900.0,895.0,5.0,59.3,96.50655209452202,25.0,62.27110633727175,329.0,0.0,2.5555635003412536,150.65999770554313,7.6,137.8,0.0,0.07905927835051547,10.5,False,True
126,2009-05-07,12.3,23.6,3.3,20.3,896.3,899.0,895.0,4.0,76.3,96.50655209452202,38.0,62.27110633727175,194.2,0.0,2.5555635003412536,150.65999770554313,12.1,121.4,10.5,0.07905927835051547,0.0,True,False
127,2009-05-08,12.5,20.5,5.7,14.8,895.1,897.0,894.0,3.0,72.5,96.50655209452202,34.0,62.27110633727175,182.2,0.0,2.5555635003412536,150.65999770554313,10.3,171.6,0.0,0.07905927835051547,0.3,False,True
128,2009-05-09,13.6,21.0,6.8,14.2,893.1,895.0,892.0,3.0,64.0,96.50655209452202,33.0,62.27110633727175,238.6,0.0,2.5555635003412536,150.65999770554313,10.8,199.5,0.3,0.07905927835051547,6.1,True,True
129,2009-05-10,13.1,19.9,8.8,11.1,892.0,894.0,891.0,3.0,81.6,96.50655209452202,48.0,62.27110633727175,202.0,0.0,2.5555635003412536,150.65999770554313,11.1,210.9,6.1,0.07905927835051547,0.3,True,True
130,2009-05-11,14.8,23.3,5.0,18.3,890.4,893.0,888.0,5.0,67.3,96.50655209452202,30.0,62.27110633727175,263.4,0.0,2.5555635003412536,150.65999770554313,13.7,187.1,0.3,0.07905927835051547,0.5,True,True
131,2009-05-12,16.0,24.5,7.6,16.9,889.7,891.0,888.0,3.0,66.4,96.50655209452202,28.0,62.27110633727175,342.6,0.0,2.5555635003412536,150.65999770554313,10.6,192.2,0.5,0.07905927835051547,3.4,True,True
132,2009-05-13,12.9,17.8,8.9,8.9,890.7,893.0,888.0,5.0,83.2,96.50655209452202,56.0,62.27110633727175,103.1,0.0,2.5555635003412536,150.65999770554313,9.1,199.1,3.4,0.07905927835051547,7.4,True,True
133,2009-05-14,9.6,16.3,6.1,10.2,886.8,888.0,885.0,3.0,87.7,96.50655209452202,52.0,62.27110633727175,99.2,0.0,2.5555635003412536,150.65999770554313,11.8,152.7,7.4,0.07905927835051547,0.0,True,False
134,2009-05-15,9.2,16.0,0.8,15.2,888.0,891.0,886.0,5.0,63.9,98.0,35.0,63.0,381.9,0.0,3.7,59.7,12.8,81.5,0.0,0.0,0.0,False,False
135,2009-05-16,11.2,21.4,-0.6,22.0,891.6,892.0,890.0,2.0,67.3,100.0,33.0,67.0,329.5,0.0,2.1,152.7,10.1,180.7,0.0,0.0,0.0,False,False
136,2009-05-17,13.1,21.6,3.6,18.0,891.7,894.0,891.0,3.0,70.1,100.0,34.0,66.0,252.9,0.0,2.7,180.3,11.9,187.3,0.0,0.0,0.0,False,False
137,2009-05-18,13.6,20.9,6.1,14.8,894.3,896.0,893.0,3.0,68.1,100.0,31.0,69.0,329.8,0.0,2.2,160.5,9.4,166.7,0.0,0.0,0.0,False,False
138,2009-05-19,14.4,23.8,3.2,20.6,895.5,898.0,894.0,4.0,69.6,100.0,29.0,71.0,362.8,0.0,2.0,153.3,7.8,147.0,0.0,0.0,0.0,False,False
139,2009-05-20,16.1,26.4,4.3,22.1,895.9,898.0,894.0,4.0,64.6,100.0,27.0,73.0,323.5,0.0,2.3,182.6,10.3,189.1,0.0,0.0,0.0,False,False
140,2009-05-21,17.3,27.6,8.6,19.0,893.4,897.0,891.0,6.0,63.2,98.0,27.0,71.0,262.3,0.0,2.5,148.5,11.9,147.3,0.0,0.0,0.0,False,False
141,2009-05-22,17.1,28.4,7.0,21.4,893.1,894.0,892.0,2.0,63.2,100.0,26.0,74.0,229.3,0.0,2.0,156.7,10.9,175.4,0.0,0.0,0.0,False,False
142,2009-05-23,16.5,25.4,8.5,16.9,893.9,896.0,892.0,4.0,63.1,98.0,31.0,67.0,182.5,0.0,3.0,166.4,14.1,175.2,0.0,0.0,0.4,False,True
143,2009-05-24,14.7,22.5,6.4,16.1,895.3,897.0,894.0,3.0,70.7,99.0,34.0,65.0,174.5,0.0,1.7,150.1,11.7,170.1,0.4,0.1,0.0,True,False
144,2009-05-25,16.9,24.6,8.6,16.0,892.6,895.0,891.0,4.0,59.4,93.0,33.0,60.0,334.9,0.0,3.0,139.8,13.9,167.7,0.0,0.0,0.4,False,True
145,2009-05-26,13.0,20.2,6.4,13.8,895.0,900.0,892.0,8.0,66.4,97.0,43.0,54.0,297.1,0.0,3.7,88.9,12.4,95.7,0.4,0.1,0.0,True,False
146,2009-05-27,13.5,22.0,3.0,19.0,900.0,903.0,899.0,4.0,42.4,88.0,16.0,72.0,386.0,0.0,5.4,78.0,15.2,87.1,0.0,0.0,0.0,False,False
147,2009-05-28,15.7,23.8,3.9,19.9,900.9,903.0,899.0,4.0,47.5,87.0,26.0,61.0,352.1,0.0,4.7,103.0,12.9,91.0,0.0,0.0,0.0,False,False
148,2009-05-29,16.0,27.6,3.4,24.2,895.7,900.0,892.0,8.0,62.4,99.0,19.0,80.0,358.3,0.0,1.8,122.3,7.8,117.6,0.0,0.0,34.6,False,True
149,2009-05-30,14.3,26.3,6.0,20.3,892.3,894.0,890.0,4.0,79.1,100.0,35.0,65.0,280.4,0.0,2.3,126.6,13.6,155.5,34.6,1.8,11.7,True,True
150,2009-05-31,12.0,21.2,7.3,13.9,891.7,894.0,890.0,4.0,89.5,100.0,53.0,47.0,209.0,0.0,1.8,119.1,10.1,142.6,11.7,0.5,0.0,True,False
151,2009-06-01,14.4,22.6,6.0,16.6,892.0,893.0,890.0,3.0,66.7,100.0,33.0,67.0,348.8,0.0,2.4,108.0,11.0,111.0,0.0,0.0,0.0,False,False
152,2009-06-02,14.8,22.4,4.2,18.2,892.7,895.0,892.0,3.0,58.8,97.0,32.0,65.0,350.4,0.0,3.6,76.8,12.2,103.8,0.0,0.0,0.3,False,True
153,2009-06-03,14.9,25.1,4.4,20.7,891.9,894.0,889.0,5.0,67.5,99.0,28.0,71.0,348.5,0.0,1.4,136.6,8.2,139.9,0.3,0.1,0.0,True,False
154,2009-06-04,16.4,24.8,5.8,19.0,889.7,892.0,888.0,4.0,69.3,100.0,21.0,79.0,310.4,0.0,2.4,155.8,10.5,175.1,0.0,0.0,16.5,False,True
155,2009-06-05,13.5,17.7,5.4,12.3,884.4,889.0,880.0,9.0,87.7,100.0,62.0,38.0,104.0,0.0,2.1,185.9,20.0,186.6,16.5,0.6,0.1,True,True
156,2009-06-06,10.9,16.9,4.0,12.9,881.7,884.0,881.0,3.0,76.4,100.0,45.0,55.0,353.2,0.0,3.3,207.9,12.7,220.1,0.1,0.1,0.0,True,False
157,2009-06-07,12.0,18.4,4.1,14.3,886.3,888.0,883.0,5.0,71.7,100.0,49.0,51.0,274.4,0.0,2.3,183.7,8.8,170.6,0.0,0.0,5.9,False,True
158,2009-06-08,11.1,18.3,5.4,12.9,886.7,889.0,885.0,4.0,81.3,100.0,50.0,50.0,152.9,0.0,2.8,189.4,10.4,194.8,5.9,0.3,0.0,True,False
159,2009-06-09,11.4,19.3,2.2,17.1,891.1,895.0,888.0,7.0,75.0,100.0,38.0,62.0,376.8,0.0,2.7,173.2,12.3,175.5,0.0,0.0,0.0,False,False
160,2009-06-10,15.2,23.2,5.3,17.9,895.2,898.0,894.0,4.0,65.8,100.0,38.0,62.0,368.2,0.0,3.9,204.3,12.4,217.8,0.0,0.0,0.0,False,False
161,2009-06-11,17.3,26.7,7.0,19.7,897.4,900.0,896.0,4.0,71.0,100.0,38.0,62.0,384.5,0.0,2.9,149.4,12.0,164.5,0.0,0.0,0.0,False,False
162,2009-06-12,18.5,28.4,7.6,20.8,897.9,899.0,895.0,4.0,69.0,100.0,28.0,72.0,383.8,0.0,2.0,135.7,10.8,144.0,0.0,0.0,0.0,False,False
163,2009-06-13,19.7,30.9,9.0,21.9,897.3,901.0,894.0,7.0,68.3,100.0,22.0,78.0,358.7,0.0,2.8,134.4,12.9,146.2,0.0,0.0,0.1,False,True
164,2009-06-14,19.6,28.2,12.4,15.8,898.4,901.0,896.0,5.0,66.2,100.0,31.0,69.0,214.1,0.0,2.1,154.2,11.5,169.9,0.1,0.1,0.0,True,False
165,2009-06-15,19.3,27.9,10.6,17.3,895.7,898.0,894.0,4.0,65.3,100.0,27.0,73.0,227.7,0.0,2.8,142.1,11.0,153.7,0.0,0.0,2.1,False,True
166,2009-06-16,17.5,25.7,10.5,15.2,897.9,900.0,897.0,3.0,80.5,100.0,47.0,53.0,204.2,0.0,2.2,162.8,11.2,153.2,2.1,0.7,0.0,True,False
167,2009-06-17,20.3,29.0,11.2,17.8,898.0,900.0,896.0,4.0,68.2,100.0,35.0,65.0,358.9,0.0,2.2,147.8,9.4,156.8,0.0,0.0,0.0,False,False
168,2009-06-18,20.8,30.5,10.6,19.9,898.0,900.0,896.0,4.0,65.2,100.0,22.0,78.0,340.1,0.0,2.3,134.6,9.8,153.4,0.0,0.0,5.5,False,True
169,2009-06-19,18.3,28.0,11.6,16.4,896.8,898.0,894.0,4.0,74.3,100.0,38.0,62.0,221.3,0.0,2.6,131.8,12.1,148.6,5.5,0.5,0.0,True,False
170,2009-06-20,16.6,24.0,9.1,14.9,895.2,898.0,893.0,5.0,57.2,100.0,22.0,78.0,391.1,0.0,4.2,97.1,14.4,92.9,0.0,0.0,0.0,False,False
171,2009-06-21,14.5,22.0,5.4,16.6,895.7,897.0,893.0,4.0,45.4,78.0,25.0,53.0,382.6,0.0,5.0,102.9,14.7,77.0,0.0,0.0,0.0,False,False
172,2009-06-22,15.6,24.9,3.4,21.5,894.6,897.0,892.0,5.0,50.9,94.0,24.0,70.0,390.4,0.0,3.6,103.5,13.4,113.1,0.0,0.0,0.0,False,False
173,2009-06-23,15.7,25.4,3.2,22.2,892.0,895.0,889.0,6.0,43.8,94.0,9.0,85.0,401.6,0.0,3.4,105.6,11.1,102.6,0.0,0.0,6.6,False,True
174,2009-06-24,15.3,28.1,3.8,24.3,889.2,892.0,886.0,6.0,62.9,99.0,22.0,77.0,325.3,0.0,2.2,150.2,10.6,163.0,6.6,0.4,2.0,True,True
175,2009-06-25,13.2,22.9,8.3,14.6,890.1,892.0,888.0,4.0,82.5,100.0,41.0,59.0,148.9,0.0,2.2,137.5,14.7,141.6,2.0,0.1,0.5,True,True
176,2009-06-26,14.6,24.3,5.9,18.4,890.8,894.0,889.0,5.0,72.9,100.0,32.0,68.0,308.5,0.0,3.2,132.1,12.3,121.5,0.5,0.1,0.0,True,False
177,2009-06-27,16.9,26.1,6.3,19.8,892.2,894.0,890.0,4.0,62.6,100.0,28.0,72.0,369.3,0.0,3.0,162.7,10.9,155.0,0.0,0.0,0.0,False,False
178,2009-06-28,19.1,29.3,8.0,21.3,892.3,895.0,890.0,5.0,58.6,100.0,21.0,79.0,351.0,0.0,2.4,126.8,9.5,140.5,0.0,0.0,4.6,False,True
179,2009-06-29,16.5,26.5,9.0,17.5,895.9,898.0,894.0,4.0,74.4,100.0,36.0,64.0,250.4,0.0,2.5,112.9,10.9,112.0,4.6,0.2,2.9,True,True
180,2009-06-30,15.4,24.8,9.2,15.6,898.2,900.0,897.0,3.0,85.7,100.0,43.0,57.0,165.1,0.0,1.3,163.0,8.7,136.6,2.9,0.2,0.8,True,True
181,2009-07-01,16.2,28.7,9.0,19.7,898.2,900.0,896.0,4.0,85.2,100.0,33.0,67.0,251.2,0.0,1.7,133.5,10.8,153.1,0.8,0.1,0.0,True,False
182,2009-07-02,18.2,27.9,9.7,18.2,896.0,898.0,893.0,5.0,75.3,100.0,35.0,65.0,270.1,0.0,2.6,136.3,11.8,126.9,0.0,0.0,0.0,False,False
183,2009-07-03,20.0,29.6,10.3,19.3,893.5,896.0,891.0,5.0,70.4,100.0,33.0,67.0,349.6,0.0,2.4,123.2,10.2,124.0,0.0,0.0,34.8,False,True
184,2009-07-04,17.1,28.7,11.2,17.5,892.3,894.0,890.0,4.0,83.4,100.0,34.0,66.0,206.2,0.0,2.1,147.9,14.4,152.7,34.8,2.5,0.2,True,True
185,2009-07-05,16.6,25.8,10.2,15.6,891.0,893.0,889.0,4.0,80.8,100.0,44.0,56.0,272.7,0.0,2.5,176.9,11.4,187.8,0.2,0.1,4.5,True,True
186,2009-07-06,15.9,23.8,9.9,13.9,891.2,893.0,890.0,3.0,80.8,100.0,49.0,51.0,185.0,0.0,2.3,138.8,11.5,150.9,4.5,0.1,4.6,True,True
187,2009-07-07,16.2,24.0,11.7,12.3,891.2,894.0,889.0,5.0,76.1,100.0,39.0,61.0,279.5,0.0,3.5,175.1,10.3,175.5,4.6,0.9,0.0,True,False
188,2009-07-08,16.1,23.9,9.6,14.3,893.2,896.0,892.0,4.0,65.1,100.0,22.0,78.0,387.6,0.0,3.7,172.5,12.5,197.4,0.0,0.0,0.0,False,False
189,2009-07-09,15.1,24.4,7.5,16.9,894.6,896.0,893.0,3.0,71.9,100.0,37.0,63.0,317.5,0.0,3.7,149.7,11.9,155.8,0.0,0.0,0.0,False,False
190,2009-07-10,16.0,24.8,9.5,15.3,894.8,897.0,893.0,4.0,70.9,100.0,34.0,66.0,276.1,0.0,2.4,156.0,10.1,165.4,0.0,0.0,0.0,False,False
191,2009-07-11,17.7,27.3,6.3,21.0,894.8,896.0,892.0,4.0,68.4,100.0,30.0,70.0,355.4,0.0,2.5,167.6,10.4,168.0,0.0,0.0,0.0,False,False
192,2009-07-12,20.5,30.4,9.9,20.5,893.7,896.0,891.0,5.0,63.6,100.0,22.0,78.0,349.8,0.0,2.3,175.2,10.6,161.5,0.0,0.0,0.0,False,False
193,2009-07-13,21.0,30.1,10.5,19.6,892.4,894.0,890.0,4.0,59.7,100.0,27.0,73.0,360.9,0.0,2.8,166.5,12.3,158.1,0.0,0.0,16.4,False,True
194,2009-07-14,20.4,29.7,10.2,19.5,891.0,895.0,889.0,6.0,63.5,100.0,32.0,68.0,326.2,0.0,2.9,173.8,11.7,186.3,16.4,2.1,0.0,True,False
195,2009-07-15,20.2,28.8,11.9,16.9,895.9,900.0,894.0,6.0,65.1,100.0,12.0,88.0,362.2,0.0,2.5,161.3,11.5,178.0,0.0,0.0,0.0,False,False
196,2009-07-16,20.5,29.7,9.5,20.2,897.0,900.0,894.0,6.0,64.3,100.0,29.0,71.0,348.7,0.0,2.4,150.7,11.0,158.7,0.0,0.0,0.0,False,False
197,2009-07-17,16.4,24.2,7.8,16.4,894.1,898.0,891.0,7.0,56.8,95.0,24.0,71.0,311.8,0.0,5.0,122.8,17.8,133.6,0.0,0.0,0.0,False,False
198,2009-07-18,14.4,24.1,3.7,20.4,897.2,899.0,895.0,4.0,50.9,90.0,20.0,70.0,378.4,0.0,2.5,165.3,9.4,137.9,0.0,0.0,0.0,False,False
199,2009-07-19,16.1,26.2,4.9,21.3,897.6,900.0,895.0,5.0,65.6,99.0,30.0,69.0,368.6,0.0,2.5,148.9,12.0,151.4,0.0,0.0,0.0,False,False
200,2009-07-20,19.1,29.0,8.1,20.9,897.7,900.0,895.0,5.0,61.1,100.0,29.0,71.0,309.3,0.0,2.8,173.0,13.4,168.1,0.0,0.0,1.3,False,True
201,2009-07-21,20.0,30.8,8.4,22.4,895.5,898.0,892.0,6.0,58.7,100.0,21.0,79.0,348.7,0.0,3.2,159.9,14.1,154.3,1.3,0.1,0.2,True,True
202,2009-07-22,23.7,31.6,12.4,19.2,890.3,895.0,887.0,8.0,49.9,100.0,22.0,78.0,324.3,0.0,5.4,200.4,15.5,209.5,0.2,0.1,0.0,True,False
203,2009-07-23,24.5,29.0,11.0,18.0,890.3,896.0,886.0,10.0,32.3,80.0,17.0,63.0,361.0,0.0,6.9,223.7,18.9,236.6,0.0,0.0,0.0,False,False
204,2009-07-24,19.0,29.4,7.3,22.1,895.5,900.0,893.0,7.0,55.5,97.0,16.0,81.0,360.2,0.0,5.0,155.4,14.8,167.8,0.0,0.0,0.0,False,False
205,2009-07-25,18.3,28.1,7.1,21.0,899.4,901.0,897.0,4.0,57.4,100.0,17.0,83.0,362.9,0.0,2.5,172.3,12.4,160.2,0.0,0.0,0.0,False,False
206,2009-07-26,20.3,31.1,7.3,23.8,897.3,901.0,894.0,7.0,57.8,100.0,25.0,75.0,348.9,0.0,2.5,157.6,12.8,178.0,0.0,0.0,0.0,False,False
207,2009-07-27,19.7,32.6,10.0,22.6,894.4,898.0,892.0,6.0,61.0,98.0,13.0,85.0,283.1,0.0,3.4,121.5,15.4,147.0,0.0,0.0,0.0,False,False
208,2009-07-28,19.9,29.9,9.3,20.6,896.4,898.0,894.0,4.0,61.7,100.0,27.0,73.0,317.1,0.0,2.5,174.8,10.5,187.3,0.0,0.0,0.0,False,False
209,2009-07-29,21.0,32.6,8.0,24.6,895.9,899.0,893.0,6.0,55.3,96.0,17.0,79.0,339.1,0.0,3.5,167.4,14.2,165.1,0.0,0.0,0.0,False,False
210,2009-07-30,20.0,30.1,10.1,20.0,898.3,900.0,896.0,4.0,56.9,98.0,21.0,77.0,326.8,0.0,2.8,125.2,10.4,135.8,0.0,0.0,0.0,False,False
211,2009-07-31,19.9,30.9,7.2,23.7,896.3,900.0,893.0,7.0,59.1,99.0,21.0,78.0,338.8,0.0,2.9,139.1,11.5,157.4,0.0,0.0,8.5,False,True
212,2009-08-01,19.8,30.2,9.5,20.7,892.0,896.0,888.0,8.0,64.4,100.0,21.0,79.0,289.9,0.0,3.8,159.8,16.9,183.6,8.5,1.2,0.4,True,True
213,2009-08-02,17.7,23.9,13.0,10.9,892.6,894.0,892.0,2.0,62.6,100.0,30.0,70.0,306.8,0.0,2.8,156.3,9.5,161.8,0.4,0.1,0.3,True,True
214,2009-08-03,17.2,24.0,12.4,11.6,893.5,896.0,892.0,4.0,71.1,100.0,44.0,56.0,233.3,0.0,3.2,153.8,11.4,155.0,0.3,0.1,0.0,True,False
215,2009-08-04,19.3,30.6,8.2,22.4,894.5,896.0,892.0,4.0,64.6,100.0,25.0,75.0,329.4,0.0,1.5,126.5,7.5,138.0,0.0,0.0,0.0,False,False
216,2009-08-05,21.6,32.1,11.1,21.0,895.1,897.0,893.0,4.0,60.5,100.0,25.0,75.0,309.1,0.0,2.0,138.9,9.2,146.6,0.0,0.0,0.0,False,False
217,2009-08-06,22.4,31.4,13.0,18.4,894.6,897.0,892.0,5.0,59.1,97.0,23.0,74.0,315.1,0.0,3.3,146.6,11.3,158.4,0.0,0.0,14.3,False,True
218,2009-08-07,18.5,29.0,13.4,15.6,895.8,897.0,892.0,5.0,76.0,100.0,34.0,66.0,207.9,0.0,2.1,145.9,13.4,169.1,14.3,0.6,21.6,True,True
219,2009-08-08,15.1,26.7,9.7,17.0,895.1,897.0,892.0,5.0,87.9,100.0,41.0,59.0,196.0,0.0,1.5,163.9,15.4,177.6,21.6,0.8,13.6,True,True
220,2009-08-09,15.3,22.1,12.0,10.1,894.1,896.0,892.0,4.0,87.5,100.0,55.0,45.0,166.8,0.0,2.4,148.8,8.1,157.2,13.6,0.4,0.0,True,False
221,2009-08-10,16.9,25.2,10.8,14.4,896.7,899.0,895.0,4.0,77.7,100.0,41.0,59.0,303.3,0.0,2.3,134.9,11.0,150.8,0.0,0.0,0.0,False,False
222,2009-08-11,18.9,28.2,10.0,18.2,898.0,899.0,896.0,3.0,68.2,100.0,26.0,74.0,322.8,0.0,2.3,149.8,10.2,129.6,0.0,0.0,0.0,False,False
223,2009-08-12,18.6,28.3,10.0,18.3,897.2,900.0,895.0,5.0,72.7,100.0,38.0,62.0,278.4,0.0,1.8,156.9,10.2,156.8,0.0,0.0,0.0,False,False
224,2009-08-13,18.7,28.5,7.6,20.9,895.6,897.0,893.0,4.0,57.1,100.0,19.0,81.0,327.9,0.0,2.4,125.2,9.0,109.3,0.0,0.0,0.0,False,False
225,2009-08-14,19.1,29.2,8.7,20.5,895.6,898.0,893.0,5.0,58.9,98.0,18.0,80.0,311.0,0.0,1.8,164.8,7.8,157.3,0.0,0.0,0.6,False,True
226,2009-08-15,17.9,29.1,10.3,18.8,897.4,900.0,895.0,5.0,75.0,100.0,33.0,67.0,233.8,0.0,2.0,159.4,12.4,161.1,0.6,0.1,0.8,True,True
227,2009-08-16,17.8,30.1,8.0,22.1,898.3,900.0,896.0,4.0,73.3,100.0,23.0,77.0,283.2,0.0,1.9,131.2,12.5,134.1,0.8,0.1,0.4,True,True
228,2009-08-17,18.2,30.5,9.2,21.3,897.6,900.0,895.0,5.0,73.5,100.0,29.0,71.0,268.8,0.0,1.9,129.4,14.0,126.8,0.4,0.1,4.7,True,True
229,2009-08-18,19.2,31.4,10.5,20.9,898.6,900.0,896.0,4.0,70.2,100.0,25.0,75.0,253.2,0.0,1.8,153.7,9.9,172.4,4.7,0.9,0.0,True,False
230,2009-08-19,20.2,30.5,10.2,20.3,898.7,901.0,897.0,4.0,58.3,100.0,15.0,85.0,311.7,0.0,2.0,162.4,9.4,173.4,0.0,0.0,0.0,False,False
231,2009-08-20,19.6,30.5,8.2,22.3,899.2,901.0,897.0,4.0,59.5,95.0,23.0,72.0,305.0,0.0,1.9,158.8,9.2,173.3,0.0,0.0,0.0,False,False
232,2009-08-21,19.6,29.7,9.6,20.1,898.7,901.0,896.0,5.0,66.4,100.0,29.0,71.0,290.1,0.0,2.5,161.8,9.8,156.8,0.0,0.0,0.0,False,False
233,2009-08-22,18.5,29.6,9.8,19.8,897.4,900.0,895.0,5.0,75.9,100.0,33.0,67.0,263.6,0.0,2.2,142.8,12.7,152.0,0.0,0.0,0.0,False,False
234,2009-08-23,20.1,30.6,9.6,21.0,894.1,898.0,891.0,7.0,67.7,100.0,29.0,71.0,288.1,0.0,2.2,167.7,10.7,164.0,0.0,0.0,0.0,False,False
235,2009-08-24,19.9,31.2,10.6,20.6,890.4,893.0,888.0,5.0,64.9,100.0,26.0,74.0,249.4,0.0,2.0,147.0,12.7,153.9,0.0,0.0,0.1,False,True
236,2009-08-25,17.4,27.1,12.5,14.6,890.9,894.0,889.0,5.0,74.4,100.0,28.0,72.0,125.2,0.0,1.8,182.9,12.5,189.9,0.1,0.1,7.9,True,True
237,2009-08-26,17.0,27.9,8.1,19.8,894.4,898.0,892.0,6.0,79.2,100.0,34.0,66.0,264.0,0.0,2.0,167.6,11.4,170.4,7.9,0.9,0.0,True,False
238,2009-08-27,18.9,28.2,10.4,17.8,896.8,899.0,895.0,4.0,73.8,100.0,34.0,66.0,240.1,0.0,1.6,143.8,6.7,149.7,0.0,0.0,2.6,False,True
239,2009-08-28,18.3,28.2,9.3,18.9,896.2,898.0,894.0,4.0,73.7,100.0,35.0,65.0,214.8,0.0,1.7,124.2,7.6,146.1,2.6,0.2,0.0,True,False
240,2009-08-29,18.2,26.7,11.1,15.6,895.9,897.0,894.0,3.0,65.8,100.0,32.0,68.0,274.1,0.0,2.1,108.9,8.5,110.5,0.0,0.0,0.0,False,False
241,2009-08-30,16.6,27.4,6.4,21.0,895.6,897.0,894.0,3.0,65.9,100.0,29.0,71.0,296.6,0.0,1.8,166.3,9.2,161.1,0.0,0.0,0.0,False,False
242,2009-08-31,18.0,29.1,6.3,22.8,895.0,897.0,892.0,5.0,68.4,100.0,24.0,76.0,289.4,0.0,2.3,139.1,12.2,144.3,0.0,0.0,10.0,False,True
243,2009-09-01,19.9,29.3,12.8,16.5,895.5,900.0,893.0,7.0,73.9,100.0,35.0,65.0,235.1,0.0,2.9,162.8,16.8,165.6,10.0,0.5,0.0,True,False
244,2009-09-02,17.1,24.8,11.0,13.8,894.2,897.0,892.0,5.0,83.3,100.0,55.0,45.0,227.5,0.0,2.7,188.1,10.6,173.2,0.0,0.0,0.0,False,False
245,2009-09-03,18.4,27.4,10.4,17.0,892.0,894.0,890.0,4.0,71.8,100.0,34.0,66.0,262.6,0.0,2.9,213.4,11.5,215.3,0.0,0.0,0.0,False,False
246,2009-09-04,16.9,26.2,9.0,17.2,893.4,897.0,891.0,6.0,68.2,100.0,36.0,64.0,233.1,0.0,3.8,125.5,13.1,132.1,0.0,0.0,0.0,False,False
247,2009-09-05,14.9,25.5,5.1,20.4,897.1,899.0,895.0,4.0,62.1,100.0,31.0,69.0,285.4,0.0,2.2,131.9,8.8,134.0,0.0,0.0,0.0,False,False
248,2009-09-06,14.6,27.4,2.1,25.3,897.8,899.0,895.0,4.0,57.1,99.0,13.0,86.0,290.2,0.0,1.8,160.0,6.9,178.6,0.0,0.0,0.0,False,False
249,2009-09-07,16.2,27.2,6.6,20.6,898.2,900.0,896.0,4.0,64.8,100.0,25.0,75.0,253.1,0.0,2.0,137.9,9.2,160.7,0.0,0.0,0.0,False,False
250,2009-09-08,16.0,26.2,5.2,21.0,897.4,900.0,895.0,5.0,66.1,100.0,18.0,82.0,243.1,0.0,1.7,137.0,9.2,162.8,0.0,0.0,0.0,False,False
